Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
1998-07-17,5.61328,5.61328,5.61328,5.61328
1998-07-20,5.62109,5.62109,5.62109,5.62109
1998-07-21,5.60938,5.60938,5.60938,5.60938
1998-07-22,5.59766,5.59766,5.59766,5.59766
1998-07-23,5.625,5.625,5.625,5.625
1998-07-24,5.67188,5.67188,5.67188,5.67188
1998-07-27,5.67969,5.67969,5.67969,5.67969
1998-07-28,5.69922,5.69922,5.69922,5.69922
1998-07-29,5.68359,5.68359,5.68359,5.68359
1998-07-30,5.64844,5.64844,5.64844,5.64844
1998-07-31,5.625,5.625,5.625,5.625
1998-08-03,5.625,5.625,5.625,5.625
1998-08-04,5.625,5.625,5.625,5.625
1998-08-05,5.60938,5.60938,5.60938,5.60938
1998-08-06,5.62109,5.62109,5.62109,5.62109
1998-08-07,5.61328,5.61328,5.61328,5.61328
1998-08-10,5.625,5.625,5.625,5.625
1998-08-11,5.625,5.625,5.625,5.625
1998-08-12,5.625,5.625,5.625,5.625
1998-08-13,5.625,5.625,5.625,5.625
1998-08-14,5.625,5.625,5.625,5.625
1998-08-17,5.625,5.625,5.625,5.625
1998-08-18,5.625,5.625,5.625,5.625
1998-08-19,5.625,5.625,5.625,5.625
1998-08-20,5.63281,5.63281,5.63281,5.63281
1998-08-21,5.63281,5.63281,5.63281,5.63281
1998-08-24,5.63672,5.63672,5.63672,5.63672
1998-08-25,5.64844,5.64844,5.64844,5.64844
1998-08-26,5.66406,5.66406,5.66406,5.66406
1998-08-27,5.64063,5.64063,5.64063,5.64063
1998-08-28,5.625,5.625,5.625,5.625
1998-08-31,5.625,5.625,5.625,5.625
1998-09-01,5.625,5.625,5.625,5.625
1998-09-02,5.625,5.625,5.625,5.625
1998-09-03,5.625,5.625,5.625,5.625
1998-09-04,5.625,5.625,5.625,5.625
1998-09-07,5.625,5.625,5.625,5.625
1998-09-08,5.375,5.375,5.375,5.375
1998-09-09,5.625,5.625,5.625,5.625
1998-09-10,5.625,5.625,5.625,5.625
1998-09-11,5.62109,5.62109,5.62109,5.62109
1998-09-14,5.625,5.625,5.625,5.625
1998-09-15,5.625,5.625,5.625,5.625
1998-09-16,5.625,5.625,5.625,5.625
1998-09-17,5.625,5.625,5.625,5.625
1998-09-18,5.625,5.625,5.625,5.625
1998-09-21,5.625,5.625,5.625,5.625
1998-09-22,5.67578,5.67578,5.67578,5.67578
1998-09-23,5.69922,5.69922,5.69922,5.69922
1998-09-24,5.66016,5.66016,5.66016,5.66016
1998-09-25,5.5625,5.5625,5.5625,5.5625
1998-09-28,5.5,5.5,5.5,5.5
1998-09-29,5.375,5.375,5.375,5.375
1998-09-30,5.375,5.375,5.375,5.375
1998-10-01,5.36328,5.36328,5.36328,5.36328
1998-10-02,5.39063,5.39063,5.39063,5.39063
1998-10-05,5.39453,5.39453,5.39453,5.39453
1998-10-06,5.4375,5.4375,5.4375,5.4375
1998-10-07,5.4375,5.4375,5.4375,5.4375
1998-10-08,5.42578,5.42578,5.42578,5.42578
1998-10-09,5.375,5.375,5.375,5.375
1998-10-12,5.375,5.375,5.375,5.375
1998-10-13,5.37688,5.37688,5.37688,5.37688
1998-10-14,5.37625,5.37625,5.37625,5.37625
1998-10-15,5.37688,5.37688,5.37688,5.37688
1998-10-16,5.22313,5.22313,5.22313,5.22313
1998-10-19,5.24625,5.24625,5.24625,5.24625
1998-10-20,5.25,5.25,5.25,5.25
1998-10-21,5.25,5.25,5.25,5.25
1998-10-22,5.25781,5.25781,5.25781,5.25781
1998-10-23,5.25391,5.25391,5.25391,5.25391
1998-10-26,5.25,5.25,5.25,5.25
1998-10-27,5.25,5.25,5.25,5.25
1998-10-28,5.25875,5.25875,5.25875,5.25875
