Date,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
3/11/1976,4611.2,4611.2,4611.2,4611.2
3/12/1976,4588.8,4588.8,4588.8,4588.8
3/15/1976,4607.3,4607.3,4607.3,4607.3
3/16/1976,4590.9,4590.9,4590.9,4590.9
3/17/1976,4582.9,4582.9,4582.9,4582.9
3/18/1976,4601.9,4601.9,4601.9,4601.9
3/19/1976,4610.7,4610.7,4610.7,4610.7
3/22/1976,4625.7,4625.7,4625.7,4625.7
3/23/1976,4626.4,4626.4,4626.4,4626.4
3/24/1976,4635.4,4635.4,4635.4,4635.4
3/25/1976,4622.7,4622.7,4622.7,4622.7
3/26/1976,4607.8,4607.8,4607.8,4607.8
3/29/1976,4566.7,4566.7,4566.7,4566.7
3/30/1976,4552.5,4552.5,4552.5,4552.5
3/31/1976,4596.4,4596.4,4596.4,4596.4
4/1/1976,4581.8,4581.8,4581.8,4581.8
4/2/1976,4574.4,4574.4,4574.4,4574.4
4/5/1976,4511.9,4511.9,4511.9,4511.9
4/6/1976,4480,4480,4480,4480
4/7/1976,4522.5,4522.5,4522.5,4522.5
4/8/1976,4500.5,4500.5,4500.5,4500.5
4/9/1976,4464.3,4464.3,4464.3,4464.3
4/12/1976,4423.1,4423.1,4423.1,4423.1
4/13/1976,4408.2,4408.2,4408.2,4408.2
4/14/1976,4413.2,4413.2,4413.2,4413.2
4/15/1976,4457.7,4457.7,4457.7,4457.7
4/19/1976,4477.4,4477.4,4477.4,4477.4
4/20/1976,4508.8,4508.8,4508.8,4508.8
4/21/1976,4535.8,4535.8,4535.8,4535.8
4/22/1976,4553,4553,4553,4553
4/23/1976,4573.3,4573.3,4573.3,4573.3
4/26/1976,4566,4566,4566,4566
4/27/1976,4614.9,4614.9,4614.9,4614.9
4/28/1976,4641.8,4641.8,4641.8,4641.8
4/30/1976,4657,4657,4657,4657
5/4/1976,4638.1,4638.1,4638.1,4638.1
5/6/1976,4581.8,4581.8,4581.8,4581.8
5/7/1976,4614.8,4614.8,4614.8,4614.8
5/10/1976,4631.1,4631.1,4631.1,4631.1
5/11/1976,4625.9,4625.9,4625.9,4625.9
5/12/1976,4615.1,4615.1,4615.1,4615.1
5/13/1976,4648,4648,4648,4648
5/14/1976,4633.2,4633.2,4633.2,4633.2
5/17/1976,4630.6,4630.6,4630.6,4630.6
5/18/1976,4573.3,4573.3,4573.3,4573.3
5/19/1976,4587.8,4587.8,4587.8,4587.8
5/20/1976,4602.6,4602.6,4602.6,4602.6
5/21/1976,4581.7,4581.7,4581.7,4581.7
5/24/1976,4589.9,4589.9,4589.9,4589.9
5/25/1976,4569.1,4569.1,4569.1,4569.1
5/26/1976,4586.1,4586.1,4586.1,4586.1
5/27/1976,4570.7,4570.7,4570.7,4570.7
5/28/1976,4608.9,4608.9,4608.9,4608.9
6/1/1976,4686,4686,4686,4686
6/2/1976,4706.5,4706.5,4706.5,4706.5
6/3/1976,4727.7,4727.7,4727.7,4727.7
6/4/1976,4717.3,4717.3,4717.3,4717.3
6/7/1976,4733.9,4733.9,4733.9,4733.9
6/8/1976,4700,4700,4700,4700
6/9/1976,4705.8,4705.8,4705.8,4705.8
6/10/1976,4689.4,4689.4,4689.4,4689.4
6/11/1976,4688.5,4688.5,4688.5,4688.5
6/14/1976,4707,4707,4707,4707
6/15/1976,4737.3,4737.3,4737.3,4737.3
6/16/1976,4753.4,4753.4,4753.4,4753.4
6/17/1976,4737.3,4737.3,4737.3,4737.3
6/18/1976,4696.3,4696.3,4696.3,4696.3
6/21/1976,4739.3,4739.3,4739.3,4739.3
6/22/1976,4700.8,4700.8,4700.8,4700.8
6/23/1976,4703.1,4703.1,4703.1,4703.1
6/24/1976,4708.5,4708.5,4708.5,4708.5
6/25/1976,4725.4,4725.4,4725.4,4725.4
6/28/1976,4794.7,4794.7,4794.7,4794.7
6/29/1976,4823.9,4823.9,4823.9,4823.9
6/30/1976,4852.1,4852.1,4852.1,4852.1
7/1/1976,4865.5,4865.5,4865.5,4865.5
7/2/1976,4853.6,4853.6,4853.6,4853.6
7/6/1976,4843.3,4843.3,4843.3,4843.3
7/7/1976,4854.5,4854.5,4854.5,4854.5
7/8/1976,4814.2,4814.2,4814.2,4814.2
7/9/1976,4839,4839,4839,4839
7/12/1976,4808,4808,4808,4808
7/13/1976,4775.4,4775.4,4775.4,4775.4
7/14/1976,4746.4,4746.4,4746.4,4746.4
7/15/1976,4695.6,4695.6,4695.6,4695.6
7/16/1976,4708.4,4708.4,4708.4,4708.4
7/19/1976,4688.4,4688.4,4688.4,4688.4
7/20/1976,4706.8,4706.8,4706.8,4706.8
7/21/1976,4697.1,4697.1,4697.1,4697.1
7/22/1976,4705.2,4705.2,4705.2,4705.2
7/23/1976,4721.4,4721.4,4721.4,4721.4
7/26/1976,4667.1,4667.1,4667.1,4667.1
7/27/1976,4679.5,4679.5,4679.5,4679.5
7/28/1976,4678.2,4678.2,4678.2,4678.2
7/29/1976,4646.6,4646.6,4646.6,4646.6
7/30/1976,4641.8,4641.8,4641.8,4641.8
8/2/1976,4640.9,4640.9,4640.9,4640.9
8/3/1976,4651.6,4651.6,4651.6,4651.6
8/4/1976,4693.9,4693.9,4693.9,4693.9
8/5/1976,4707.9,4707.9,4707.9,4707.9
8/6/1976,4717.9,4717.9,4717.9,4717.9
8/9/1976,4711.9,4711.9,4711.9,4711.9
8/10/1976,4725.9,4725.9,4725.9,4725.9
8/11/1976,4743.9,4743.9,4743.9,4743.9
8/12/1976,4730.8,4730.8,4730.8,4730.8
8/13/1976,4736.9,4736.9,4736.9,4736.9
8/16/1976,4722.8,4722.8,4722.8,4722.8
8/17/1976,4729.9,4729.9,4729.9,4729.9
8/18/1976,4732.6,4732.6,4732.6,4732.6
8/19/1976,4734,4734,4734,4734
8/20/1976,4716.9,4716.9,4716.9,4716.9
8/23/1976,4696.6,4696.6,4696.6,4696.6
8/24/1976,4697.3,4697.3,4697.3,4697.3
8/25/1976,4695,4695,4695,4695
8/26/1976,4682.3,4682.3,4682.3,4682.3
8/27/1976,4689.6,4689.6,4689.6,4689.6
8/30/1976,4696.8,4696.8,4696.8,4696.8
8/31/1976,4738.1,4738.1,4738.1,4738.1
9/1/1976,4786.1,4786.1,4786.1,4786.1
9/2/1976,4781.8,4781.8,4781.8,4781.8
9/3/1976,4764.8,4764.8,4764.8,4764.8
9/7/1976,4700.8,4700.8,4700.8,4700.8
9/8/1976,4699.4,4699.4,4699.4,4699.4
9/9/1976,4676.6,4676.6,4676.6,4676.6
9/10/1976,4707.7,4707.7,4707.7,4707.7
9/13/1976,4729.7,4729.7,4729.7,4729.7
9/14/1976,4702.8,4702.8,4702.8,4702.8
9/16/1976,4710.9,4710.9,4710.9,4710.9
9/17/1976,4722.9,4722.9,4722.9,4722.9
9/20/1976,4726.5,4726.5,4726.5,4726.5
9/21/1976,4738.6,4738.6,4738.6,4738.6
9/22/1976,4744.5,4744.5,4744.5,4744.5
9/24/1976,4730.6,4730.6,4730.6,4730.6
9/27/1976,4722,4722,4722,4722
9/28/1976,4781.8,4781.8,4781.8,4781.8
9/29/1976,4834.1,4834.1,4834.1,4834.1
9/30/1976,4830.4,4830.4,4830.4,4830.4
10/1/1976,4815.5,4815.5,4815.5,4815.5
10/4/1976,4835.2,4835.2,4835.2,4835.2
10/5/1976,4829.9,4829.9,4829.9,4829.9
10/6/1976,4825.3,4825.3,4825.3,4825.3
10/7/1976,4800.6,4800.6,4800.6,4800.6
10/8/1976,4778.8,4778.8,4778.8,4778.8
10/12/1976,4658.2,4658.2,4658.2,4658.2
10/13/1976,4704.5,4704.5,4704.5,4704.5
10/14/1976,4703.3,4703.3,4703.3,4703.3
10/15/1976,4697.1,4697.1,4697.1,4697.1
10/18/1976,4684.4,4684.4,4684.4,4684.4
10/19/1976,4645.3,4645.3,4645.3,4645.3
10/20/1976,4627,4627,4627,4627
10/21/1976,4637.9,4637.9,4637.9,4637.9
10/22/1976,4618.8,4618.8,4618.8,4618.8
10/25/1976,4615.5,4615.5,4615.5,4615.5
10/26/1976,4618.5,4618.5,4618.5,4618.5
10/27/1976,4633.2,4633.2,4633.2,4633.2
10/28/1976,4641,4641,4641,4641
10/29/1976,4646.3,4646.3,4646.3,4646.3
11/1/1976,4645.5,4645.5,4645.5,4645.5
11/4/1976,4575.7,4575.7,4575.7,4575.7
11/5/1976,4522.1,4522.1,4522.1,4522.1
11/8/1976,4528.6,4528.6,4528.6,4528.6
11/9/1976,4558.5,4558.5,4558.5,4558.5
11/10/1976,4598.9,4598.9,4598.9,4598.9
11/11/1976,4586.9,4586.9,4586.9,4586.9
11/12/1976,4565.4,4565.4,4565.4,4565.4
11/15/1976,4553.1,4553.1,4553.1,4553.1
11/16/1976,4518.7,4518.7,4518.7,4518.7
11/17/1976,4514.2,4514.2,4514.2,4514.2
11/18/1976,4459.9,4459.9,4459.9,4459.9
11/19/1976,4451.6,4451.6,4451.6,4451.6
11/22/1976,4478.1,4478.1,4478.1,4478.1
11/24/1976,4534.2,4534.2,4534.2,4534.2
11/26/1976,4571.3,4571.3,4571.3,4571.3
11/29/1976,4541.6,4541.6,4541.6,4541.6
11/30/1976,4506.6,4506.6,4506.6,4506.6
12/1/1976,4504.8,4504.8,4504.8,4504.8
12/2/1976,4496.5,4496.5,4496.5,4496.5
12/3/1976,4542.9,4542.9,4542.9,4542.9
12/6/1976,4585.9,4585.9,4585.9,4585.9
12/7/1976,4650.6,4650.6,4650.6,4650.6
12/8/1976,4717.6,4717.6,4717.6,4717.6
12/9/1976,4765.6,4765.6,4765.6,4765.6
12/10/1976,4765.3,4765.3,4765.3,4765.3
12/13/1976,4751.4,4751.4,4751.4,4751.4
12/14/1976,4731,4731,4731,4731
12/15/1976,4764,4764,4764,4764
12/16/1976,4765.1,4765.1,4765.1,4765.1
12/17/1976,4793.8,4793.8,4793.8,4793.8
12/20/1976,4820.1,4820.1,4820.1,4820.1
12/21/1976,4863.5,4863.5,4863.5,4863.5
12/22/1976,4911.8,4911.8,4911.8,4911.8
12/23/1976,4909.5,4909.5,4909.5,4909.5
12/27/1976,4973.7,4973.7,4973.7,4973.7
12/28/1976,4990.8,4990.8,4990.8,4990.8
1/4/1977,4988.8,4988.8,4988.8,4988.8
1/5/1977,4983.5,4983.5,4983.5,4983.5
1/6/1977,4950.7,4950.7,4950.7,4950.7
1/7/1977,4960.2,4960.2,4960.2,4960.2
1/10/1977,5008.2,5008.2,5008.2,5008.2
1/11/1977,4937.1,4937.1,4937.1,4937.1
1/12/1977,4928.1,4928.1,4928.1,4928.1
1/13/1977,4958,4958,4958,4958
1/14/1977,4994.8,4994.8,4994.8,4994.8
1/17/1977,4983,4983,4983,4983
1/18/1977,4942.8,4942.8,4942.8,4942.8
1/19/1977,4989.5,4989.5,4989.5,4989.5
1/20/1977,4992.3,4992.3,4992.3,4992.3
1/21/1977,5011.9,5011.9,5011.9,5011.9
1/24/1977,5054.1,5054.1,5054.1,5054.1
1/25/1977,5044.5,5044.5,5044.5,5044.5
1/26/1977,5073,5073,5073,5073
1/27/1977,5046,5046,5046,5046
1/28/1977,5041,5041,5041,5041
1/31/1977,4962.5,4962.5,4962.5,4962.5
2/1/1977,5008.3,5008.3,5008.3,5008.3
2/2/1977,5072,5072,5072,5072
2/3/1977,5046.6,5046.6,5046.6,5046.6
2/4/1977,5065.3,5065.3,5065.3,5065.3
2/7/1977,5078.8,5078.8,5078.8,5078.8
2/8/1977,5086.7,5086.7,5086.7,5086.7
2/9/1977,5068.1,5068.1,5068.1,5068.1
2/10/1977,5053.5,5053.5,5053.5,5053.5
2/14/1977,4979,4979,4979,4979
2/15/1977,4987.8,4987.8,4987.8,4987.8
2/16/1977,5014.2,5014.2,5014.2,5014.2
2/17/1977,5056.5,5056.5,5056.5,5056.5
2/18/1977,5037.9,5037.9,5037.9,5037.9
2/22/1977,5024.6,5024.6,5024.6,5024.6
2/23/1977,5037.9,5037.9,5037.9,5037.9
2/24/1977,5041.7,5041.7,5041.7,5041.7
2/25/1977,5050.8,5050.8,5050.8,5050.8
2/28/1977,5079.1,5079.1,5079.1,5079.1
3/1/1977,5073.6,5073.6,5073.6,5073.6
3/2/1977,5057.6,5057.6,5057.6,5057.6
3/3/1977,5056.9,5056.9,5056.9,5056.9
3/4/1977,5059.8,5059.8,5059.8,5059.8
3/7/1977,5034.5,5034.5,5034.5,5034.5
3/8/1977,5009.5,5009.5,5009.5,5009.5
3/9/1977,5011.1,5011.1,5011.1,5011.1
3/10/1977,5011.5,5011.5,5011.5,5011.5
3/11/1977,5010.6,5010.6,5010.6,5010.6
3/14/1977,4962.6,4962.6,4960.6,4962.6
3/15/1977,4997,4997,4997,4997
3/16/1977,4998.6,4998.6,4998.6,4998.6
3/17/1977,4988.8,4988.8,4988.8,4988.8
3/18/1977,5013.7,5013.7,5013.7,5013.7
3/22/1977,4989.1,4989.1,4989.1,4989.1
3/23/1977,4978.3,4978.3,4978.3,4978.3
3/24/1977,4961.8,4961.8,4961.8,4961.8
3/25/1977,4975.6,4975.6,4975.6,4975.6
3/28/1977,4978.2,4978.2,4978.2,4978.2
3/29/1977,4988,4988,4988,4988
3/30/1977,5011.8,5011.8,5011.8,5011.8
3/31/1977,5036.4,5036.4,5036.4,5036.4
4/1/1977,5001.2,5001.2,5001.2,5001.2
4/4/1977,4970.6,4970.6,4970.6,4970.6
4/5/1977,4879.5,4879.5,4879.5,4879.5
4/6/1977,4893.3,4893.3,4893.3,4893.3
4/7/1977,4870.2,4870.2,4870.2,4870.2
4/11/1977,4926.5,4926.5,4926.5,4926.5
4/12/1977,4969,4969,4969,4969
4/13/1977,5011.6,5011.6,5011.6,5011.6
4/14/1977,5021.1,5021.1,5021.1,5021.1
4/15/1977,5037.7,5037.7,5037.7,5037.7
4/18/1977,5034.8,5034.8,5034.8,5034.8
4/19/1977,5075.4,5075.4,5075.4,5075.4
4/20/1977,5118.4,5118.4,5118.4,5118.4
4/21/1977,5157.1,5157.1,5157.1,5157.1
4/22/1977,5143.3,5143.3,5143.3,5143.3
4/25/1977,5102.9,5102.9,5102.9,5102.9
4/26/1977,5092.9,5092.9,5092.9,5092.9
4/27/1977,5092,5092,5092,5092
4/28/1977,5099,5099,5099,5099
5/2/1977,5132.9,5132.9,5132.9,5132.9
5/4/1977,5141.9,5141.9,5141.9,5141.9
5/6/1977,5140.3,5140.3,5140.3,5140.3
5/9/1977,5124.2,5124.2,5124.2,5124.2
5/10/1977,5088.5,5088.5,5088.5,5088.5
5/11/1977,5079.6,5079.6,5079.6,5079.6
5/12/1977,5048.9,5048.9,5048.9,5048.9
5/13/1977,5049.3,5049.3,5049.3,5049.3
5/16/1977,5044.5,5044.5,5044.5,5044.5
5/17/1977,5036.8,5036.8,5036.8,5036.8
5/18/1977,5032.8,5032.8,5032.8,5032.8
5/19/1977,5024.4,5024.4,5024.4,5024.4
5/20/1977,5027.7,5027.7,5027.7,5027.7
5/23/1977,5027.6,5027.6,5027.6,5027.6
5/24/1977,5023.8,5023.8,5023.8,5023.8
5/25/1977,5022.2,5022.2,5022.2,5022.2
5/26/1977,4989.3,4989.3,4989.3,4989.3
5/27/1977,4980.7,4980.7,4980.7,4980.7
5/31/1977,5026.1,5026.1,5026.1,5026.1
6/1/1977,5014.5,5014.5,5014.5,5014.5
6/2/1977,4982.2,4982.2,4982.2,4982.2
6/3/1977,4991.7,4991.7,4991.7,4991.7
6/6/1977,5012,5012,5012,5012
6/7/1977,4965.4,4965.4,4965.4,4965.4
6/8/1977,4964.8,4964.8,4964.8,4964.8
6/9/1977,4965.3,4965.3,4965.3,4965.3
6/10/1977,4927.5,4927.5,4927.5,4927.5
6/13/1977,4926.4,4926.4,4926.4,4926.4
6/14/1977,4813.6,4813.6,4813.6,4813.6
6/15/1977,4913.5,4913.5,4913.5,4913.5
6/16/1977,4920.2,4920.2,4920.2,4920.2
6/17/1977,4992,4992,4992,4992
6/20/1977,4973.9,4973.9,4973.9,4973.9
6/21/1977,4956.6,4956.6,4956.6,4956.6
6/22/1977,4935.2,4935.2,4935.2,4935.2
6/23/1977,4980.5,4980.5,4980.5,4980.5
6/24/1977,4977.2,4977.2,4977.2,4977.2
6/27/1977,4999.5,4999.5,4999.5,4999.5
6/28/1977,5006.8,5006.8,5006.8,5006.8
6/29/1977,4989.1,4989.1,4989.1,4989.1
6/30/1977,4975.9,4975.9,4975.9,4975.9
7/1/1977,4978.4,4978.4,4978.4,4978.4
7/5/1977,4942.5,4942.5,4942.5,4942.5
7/6/1977,4972.5,4972.5,4972.5,4972.5
7/7/1977,4985.4,4985.4,4985.4,4985.4
7/8/1977,5038.6,5038.6,5038.6,5038.6
7/11/1977,5079.3,5079.3,5079.3,5079.3
7/12/1977,5057.9,5057.9,5057.9,5057.9
7/13/1977,5054.5,5054.5,5054.5,5054.5
7/15/1977,5025.1,5025.1,5025.1,5025.1
7/18/1977,5001,5001,5001,5001
7/19/1977,4954.1,4954.1,4954.1,4954.1
7/20/1977,4963.4,4963.4,4963.4,4963.4
7/21/1977,4970.5,4970.5,4970.5,4970.5
7/22/1977,4950.3,4950.3,4950.3,4950.3
7/25/1977,4936.4,4936.4,4936.4,4936.4
7/26/1977,4916.6,4916.6,4916.6,4916.6
7/27/1977,4903.9,4903.9,4903.9,4903.9
7/28/1977,4849.4,4849.4,4849.4,4849.4
7/29/1977,4898.1,4898.1,4898.1,4898.1
8/1/1977,4970.7,4970.7,4970.7,4970.7
8/2/1977,5011.7,5011.7,5011.7,5011.7
8/3/1977,5059.1,5059.1,5059.1,5059.1
8/4/1977,5061.3,5061.3,5061.3,5061.3
8/5/1977,5074.8,5074.8,5074.8,5074.8
8/8/1977,5076,5076,5076,5076
8/9/1977,5066.6,5066.6,5066.6,5066.6
8/10/1977,5092.8,5092.8,5092.8,5092.8
8/11/1977,5133.9,5133.9,5133.9,5133.9
8/12/1977,5160.2,5160.2,5160.2,5160.2
8/15/1977,5202,5202,5202,5202
8/16/1977,5231.6,5231.6,5231.6,5231.6
8/17/1977,5216,5216,5216,5216
8/18/1977,5220.2,5220.2,5220.2,5220.2
8/19/1977,5220.1,5220.1,5220.1,5220.1
8/22/1977,5165,5165,5165,5165
8/23/1977,5188.6,5188.6,5188.6,5188.6
8/24/1977,5150.2,5150.2,5150.2,5150.2
8/25/1977,5180.3,5180.3,5180.3,5180.3
8/26/1977,5190.8,5190.8,5190.8,5190.8
8/29/1977,5234.2,5234.2,5234.2,5234.2
8/30/1977,5242.9,5242.9,5242.9,5242.9
8/31/1977,5243.4,5243.4,5243.4,5243.4
9/2/1977,5246.5,5246.5,5246.5,5246.5
9/6/1977,5270.7,5270.7,5270.7,5270.7
9/7/1977,5280.3,5280.3,5280.3,5280.3
9/8/1977,5251.3,5251.3,5251.3,5251.3
9/9/1977,5199.7,5199.7,5199.7,5199.7
9/12/1977,5203.1,5203.1,5203.1,5203.1
9/13/1977,5201.9,5201.9,5201.9,5201.9
9/14/1977,5206.3,5206.3,5206.3,5206.3
9/16/1977,5207.5,5207.5,5207.5,5207.5
9/19/1977,5177.7,5177.7,5177.7,5177.7
9/20/1977,5196,5196,5196,5196
9/21/1977,5188.4,5188.4,5188.4,5188.4
9/22/1977,5157.3,5157.3,5157.3,5157.3
9/26/1977,5159.8,5159.8,5159.8,5159.8
9/27/1977,5185,5185,5185,5185
9/28/1977,5222.4,5222.4,5222.4,5222.4
9/29/1977,5264.7,5264.7,5264.7,5264.7
9/30/1977,5264.4,5264.4,5264.4,5264.4
10/3/1977,5262.3,5262.3,5262.3,5262.3
10/4/1977,5223.1,5223.1,5223.1,5223.1
10/5/1977,5246.4,5246.4,5246.4,5246.4
10/6/1977,5237.4,5237.4,5237.4,5237.4
10/7/1977,5231.6,5231.6,5231.6,5231.6
10/11/1977,5138,5138,5138,5138
10/12/1977,5189.4,5189.4,5188.4,5188.4
10/13/1977,5152.8,5152.8,5152.8,5152.8
10/14/1977,5125.2,5125.2,5125.2,5125.2
10/17/1977,5108.3,5108.3,5108.3,5108.3
10/18/1977,5110.8,5110.8,5110.8,5110.8
10/19/1977,5142.6,5142.6,5142.6,5142.6
10/20/1977,5150,5150,5150,5150
10/21/1977,5137.4,5137.4,5137.4,5137.4
10/24/1977,5134.1,5134.1,5134.1,5134.1
10/25/1977,5127.5,5127.5,5127.5,5127.5
10/26/1977,5121.5,5121.5,5121.5,5121.5
10/27/1977,5120.2,5120.2,5120.2,5120.2
10/28/1977,5069.4,5069.4,5069.4,5069.4
10/31/1977,5079.6,5079.6,5079.6,5079.6
11/1/1977,5021,5021,5021,5021
11/2/1977,5024.8,5024.8,5024.8,5024.8
11/4/1977,5030.5,5030.5,5030.5,5030.5
11/7/1977,5024.3,5024.3,5024.3,5024.3
11/8/1977,4976.4,4976.4,4976.4,4976.4
11/9/1977,4974.6,4974.6,4974.6,4974.6
11/10/1977,4941.2,4941.2,4941.2,4941.2
11/11/1977,4950.8,4950.8,4950.8,4950.8
11/14/1977,4996.3,4996.3,4996.3,4996.3
11/15/1977,4951.8,4951.8,4951.8,4951.8
11/16/1977,4903.5,4903.5,4903.5,4903.5
11/17/1977,4836.5,4836.5,4836.5,4836.5
11/18/1977,4853.4,4853.4,4853.4,4853.4
11/21/1977,4829.2,4829.2,4829.2,4829.2
11/22/1977,4723.7,4723.7,4723.7,4723.7
11/25/1977,4647.8,4647.8,4647.8,4647.8
11/28/1977,4822.5,4822.5,4822.5,4822.5
11/29/1977,4849.5,4849.5,4849.5,4849.5
11/30/1977,4936.9,4936.9,4936.9,4936.9
12/1/1977,4913.1,4913.1,4913.1,4913.1
12/2/1977,4945.7,4945.7,4945.7,4945.7
12/5/1977,4904.4,4904.4,4904.4,4904.4
12/6/1977,4886.7,4886.7,4886.7,4886.7
12/7/1977,4815.9,4815.9,4815.9,4815.9
12/8/1977,4843.3,4843.3,4843.3,4843.3
12/9/1977,4833.3,4833.3,4833.3,4833.3
12/12/1977,4808.9,4808.9,4808.9,4808.9
12/13/1977,4778.5,4778.5,4778.5,4778.5
12/14/1977,4808.9,4808.9,4808.9,4808.9
12/15/1977,4797,4797,4797,4797
12/16/1977,4880.4,4880.4,4880.4,4880.4
12/19/1977,4910.5,4910.5,4910.5,4910.5
12/20/1977,4901.2,4901.2,4901.2,4901.2
12/21/1977,4896.5,4896.5,4896.5,4896.5
12/22/1977,4878.9,4878.9,4878.9,4878.9
12/23/1977,4821.8,4821.8,4821.8,4821.8
12/27/1977,4863,4863,4863,4863
12/28/1977,4865.6,4865.6,4865.6,4865.6
1/4/1978,4867.9,4867.9,4867.9,4867.9
1/5/1978,4941.1,4941.1,4941.1,4941.1
1/6/1978,4974.6,4974.6,4974.6,4974.6
1/9/1978,4994.7,4994.7,4994.7,4994.7
1/10/1978,4968.4,4968.4,4968.4,4968.4
1/11/1978,5007.2,5007.2,5007.2,5007.2
1/12/1978,4995.8,4995.8,4995.8,4995.8
1/13/1978,5030.8,5030.8,5030.8,5030.8
1/17/1978,5038.5,5038.5,5038.5,5038.5
1/18/1978,5063.1,5063.1,5063.1,5063.1
1/19/1978,5096.1,5096.1,5096.1,5096.1
1/20/1978,5044.1,5044.1,5044.1,5044.1
1/23/1978,5046.2,5046.2,5046.2,5046.2
1/24/1978,5025.9,5025.9,5025.9,5025.9
1/25/1978,5007.2,5007.2,5007.2,5007.2
1/26/1978,5021.5,5021.5,5021.5,5021.5
1/27/1978,5028.4,5028.4,5028.4,5028.4
1/30/1978,5077.5,5077.5,5077.5,5077.5
1/31/1978,5111.7,5111.7,5111.7,5111.7
2/1/1978,5188.4,5188.4,5188.4,5188.4
2/2/1978,5126.4,5126.4,5126.4,5126.4
2/3/1978,5129,5129,5129,5129
2/6/1978,5133,5133,5133,5133
2/7/1978,5431.3,5431.3,5431.3,5431.3
2/8/1978,5444.6,5444.6,5444.6,5444.6
2/9/1978,5444.5,5444.5,5444.5,5444.5
2/10/1978,5458.3,5458.3,5458.3,5458.3
2/14/1978,5436.2,5436.2,5436.2,5436.2
2/15/1978,5424.6,5424.6,5424.6,5424.6
2/16/1978,5432,5432,5432,5432
2/17/1978,5086.3,5086.3,5086.3,5086.3
2/21/1978,5061.8,5061.8,5061.8,5061.8
2/22/1978,5085.4,5085.4,5085.4,5085.4
2/23/1978,5104.3,5104.3,5104.3,5104.3
2/24/1978,5121.8,5121.8,5121.8,5121.8
2/27/1978,5222.1,5222.1,5222.1,5222.1
2/28/1978,5222.7,5222.7,5222.7,5222.7
3/1/1978,5210.5,5210.5,5210.5,5210.5
3/2/1978,5213.9,5213.9,5213.9,5213.9
3/3/1978,5237.9,5237.9,5237.9,5237.9
3/7/1978,5209.2,5209.2,5209.2,5209.2
3/8/1978,5190.6,5190.6,5190.6,5190.6
3/9/1978,5177.5,5177.5,5177.5,5177.5
3/10/1978,5211.7,5211.7,5211.7,5211.7
3/13/1978,5275.5,5275.5,5275.5,5275.5
3/14/1978,5269.2,5269.2,5269.2,5269.2
3/15/1978,5278.9,5278.9,5278.9,5278.9
3/16/1978,5297.7,5297.7,5297.7,5297.7
3/17/1978,5290.6,5290.6,5290.6,5290.6
3/20/1978,5269.7,5269.7,5269.7,5269.7
3/22/1978,5273.6,5273.6,5273.6,5273.6
3/23/1978,5266.8,5266.8,5266.8,5266.8
3/27/1978,5317.1,5317.1,5317.1,5317.1
3/28/1978,5360.3,5360.3,5360.3,5360.3
3/29/1978,5400.7,5400.7,5400.7,5400.7
3/30/1978,5411.3,5411.3,5411.3,5411.3
3/31/1978,5469.8,5469.8,5469.8,5469.8
4/3/1978,5430.3,5430.3,5430.3,5430.3
4/4/1978,5479.7,5479.7,5479.7,5479.7
4/5/1978,5527.5,5527.5,5527.5,5527.5
4/6/1978,5498.2,5498.2,5498.2,5498.2
4/7/1978,5485.2,5485.2,5485.2,5485.2
4/10/1978,5464.8,5464.8,5464.8,5464.8
4/11/1978,5449.8,5449.8,5449.8,5449.8
4/12/1978,5464.6,5464.6,5464.6,5464.6
4/13/1978,5466.1,5466.1,5466.1,5466.1
4/14/1978,5503.5,5503.5,5503.5,5503.5
4/17/1978,5544.6,5544.6,5544.6,5544.6
4/18/1978,5534.7,5534.7,5534.7,5534.7
4/19/1978,5555.8,5555.8,5555.8,5555.8
4/20/1978,5548.5,5548.5,5548.5,5548.5
4/21/1978,5502.3,5502.3,5502.3,5502.3
4/24/1978,5514.8,5514.8,5514.8,5514.8
4/25/1978,5521.7,5521.7,5521.7,5521.7
4/26/1978,5540.2,5540.2,5540.2,5540.2
4/27/1978,5516.8,5516.8,5516.8,5516.8
4/28/1978,5534.2,5534.2,5534.2,5534.2
5/1/1978,5532.9,5532.9,5532.9,5532.9
5/2/1978,5541.1,5541.1,5541.1,5541.1
5/4/1978,5542.1,5542.1,5542.1,5542.1
5/8/1978,5526.6,5526.6,5526.6,5526.6
5/9/1978,5490.2,5490.2,5490.2,5490.2
5/10/1978,5486.1,5486.1,5486.1,5486.1
5/11/1978,5489.3,5489.3,5489.3,5489.3
5/12/1978,5498,5498,5498,5498
5/15/1978,5499.5,5499.5,5499.5,5499.5
5/16/1978,5418.8,5418.8,5418.8,5418.8
5/17/1978,5440.1,5440.1,5440.1,5440.1
5/18/1978,5406.9,5406.9,5406.9,5406.9
5/19/1978,5404.2,5404.2,5404.2,5404.2
5/22/1978,5408.2,5408.2,5408.2,5408.2
5/23/1978,5417.5,5417.5,5417.5,5417.5
5/24/1978,5455.3,5455.3,5455.3,5455.3
5/25/1978,5455.9,5455.9,5455.9,5455.9
5/26/1978,5439.4,5439.4,5439.4,5439.4
5/30/1978,5438.5,5438.5,5438.5,5438.5
6/1/1978,5476.2,5476.2,5476.2,5476.2
6/2/1978,5480.5,5480.5,5480.5,5480.5
6/5/1978,5495.3,5495.3,5495.3,5495.3
